dataset,profile,kind,kib,n,sourceBytes,gzipBytes,readyMs_median,readyMs_p25,readyMs_p75,readyMs_min,readyMs_max,readyMs_medianCi95Low,readyMs_medianCi95High,resourceMs_median,resourceMs_p25,resourceMs_p75,resourceMs_min,resourceMs_max,resourceMs_medianCi95Low,resourceMs_medianCi95High,afterResponseMs_median,afterResponseMs_p25,afterResponseMs_p75,afterResponseMs_min,afterResponseMs_max,afterResponseMs_medianCi95Low,afterResponseMs_medianCi95High,mainThreadTaskMs_median,mainThreadTaskMs_p25,mainThreadTaskMs_p75,mainThreadTaskMs_min,mainThreadTaskMs_max,mainThreadTaskMs_medianCi95Low,mainThreadTaskMs_medianCi95High,scriptDurationMs_median,scriptDurationMs_p25,scriptDurationMs_p75,scriptDurationMs_min,scriptDurationMs_max,scriptDurationMs_medianCi95Low,scriptDurationMs_medianCi95High,longTaskMaxMs_median,longTaskMaxMs_p25,longTaskMaxMs_p75,longTaskMaxMs_min,longTaskMaxMs_max,longTaskMaxMs_medianCi95Low,longTaskMaxMs_medianCi95High,blockingOver50Ms_median,blockingOver50Ms_p25,blockingOver50Ms_p75,blockingOver50Ms_min,blockingOver50Ms_max,blockingOver50Ms_medianCi95Low,blockingOver50Ms_medianCi95High,heapDeltaMiB_median,heapDeltaMiB_p25,heapDeltaMiB_p75,heapDeltaMiB_min,heapDeltaMiB_max,heapDeltaMiB_medianCi95Low,heapDeltaMiB_medianCi95High,click25Ms_median,click25Ms_p25,click25Ms_p75,click25Ms_min,click25Ms_max,click25Ms_medianCi95Low,click25Ms_medianCi95High,click100Ms_median,click100Ms_p25,click100Ms_p75,click100Ms_min,click100Ms_max,click100Ms_medianCi95Low,click100Ms_medianCi95High,settledClickMs_median,settledClickMs_p25,settledClickMs_p75,settledClickMs_min,settledClickMs_max,settledClickMs_medianCi95Low,settledClickMs_medianCi95High,loadingFrameMaxMs_median,loadingFrameMaxMs_p25,loadingFrameMaxMs_p75,loadingFrameMaxMs_min,loadingFrameMaxMs_max,loadingFrameMaxMs_medianCi95Low,loadingFrameMaxMs_medianCi95High,settledFrameMaxMs_median,settledFrameMaxMs_p25,settledFrameMaxMs_p75,settledFrameMaxMs_min,settledFrameMaxMs_max,settledFrameMaxMs_medianCi95Low,settledFrameMaxMs_medianCi95High,transferBytes_median,transferBytes_p25,transferBytes_p75,transferBytes_min,transferBytes_max,transferBytes_medianCi95Low,transferBytes_medianCi95High
cold,local-4x,functions,1024,15,1048576,122437,123.20000000018626,106.44999999983702,145.20000000006985,66.10000000009313,215.39999999990687,109.79999999981374,145.80000000004657,21.9000000001397,18.25,37.79999999993015,10.399999999906868,51.10000000009313,17.600000000093132,37.0,84.60000000009313,78.25,112.5500000002794,44.800000000046566,190.10000000009313,76.89999999990687,121.8000000002794,44.47200000000001,39.2375,63.452,37.17500000000001,88.315,39.503999999999984,64.196,8.005999999999998,7.009,10.924,5.523999999999999,23.354,7.106000000000001,11.092999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574317932128906,0.9532279968261719,0.9575176239013672,0.9492607116699219,0.9584388732910156,0.9506378173828125,0.9575119018554688,5.099999999627471,2.400000000023283,6.300000000046566,2.0,7.100000000093132,2.199999999953434,6.199999999953434,3.8999999999068677,2.599999999976717,7.950000000069849,1.8000000000465661,14.599999999627471,2.6949999999545997,6.400000000139698,2.699999999953434,2.150000000023283,3.0499999998137355,1.8000000000465661,4.600000000093132,2.0,3.099999999627471,16.700000000000045,16.700000000000017,16.80000000000001,16.700000000000017,16.80000000000001,16.700000000000017,16.80000000000001,16.700000000000045,16.700000000000045,16.799999999999983,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0
cold,local-4x,functions,2048,15,2097152,244317,169.19999999995343,150.54999999993015,190.10000000009313,92.29999999981374,225.19999999995343,148.5999999998603,187.9000000001397,31.899999999906868,25.799999999813735,43.90000000002328,20.300000000046566,67.30000000004657,25.299999999813735,44.5,130.0,99.15000000002328,149.4000000001397,68.39999999990687,171.69999999995343,84.10000000009313,150.10000000009313,60.64100000000001,49.673,68.7055,40.27,153.92,47.250000000000014,68.37299999999999,13.293999999999999,11.8135,16.7055,6.757,25.634,11.757,15.754999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7459907531738281,1.7447261810302734,1.7468204498291016,1.7379112243652344,1.7470207214355469,1.7444000244140625,1.7467231750488281,5.699999999953434,3.849999999976717,7.950000000069849,1.8000000000465661,11.300000000046566,2.699999999953434,8.600000000093132,4.199999999953434,3.25,7.650000000139698,1.8000000000465661,23.0,3.0,7.800000000279397,2.199999999953434,2.0,2.4000000001396984,1.6999999999534339,3.1999999997206032,2.0,2.4000000001396984,16.700000000000017,16.700000000000017,16.80000000000001,16.700000000000017,33.299999999999955,16.700000000000017,16.80000000000001,16.799999999999955,16.700000000000045,16.799999999999955,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0
cold,local-4x,functions,5120,15,5242880,608575,289.0999999998603,248.0,297.95000000018626,208.70000000018626,323.39999999990687,252.60000000009313,296.70000000018626,151.5999999998603,123.04999999993015,172.44999999995343,86.5,192.5,127.0999999998603,171.89999999990687,118.79999999981374,117.75,121.5,113.80000000004657,191.69999999995343,117.39999999990687,121.5,81.46800000000002,78.551,89.16500000000002,64.679,95.41600000000001,78.816,90.83400000000003,31.043000000000003,29.4915,33.236000000000004,27.887999999999998,44.599,29.55,33.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.522968292236328,4.522956848144531,4.522985458374023,4.522518157958984,4.523326873779297,4.522956848144531,4.522979736328125,4.399999999906868,3.099999999976717,7.550000000046566,1.5,15.199999999953434,2.9000000001396984,7.400000000139698,3.1000000000931323,2.6499999997904524,4.300000000046566,1.1999999999534339,6.400000000139698,2.599999999627471,4.0,2.4000000001396984,2.2499999998835847,2.950000000069849,1.7999999998137355,3.4000000001396984,2.2999999998137355,2.9000000001396984,16.80000000000001,16.700000000000045,33.30000000000001,16.700000000000045,33.400000000000034,16.700000000000045,33.30000000000001,16.700000000000045,16.700000000000045,16.799999999999955,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0
cold,local-4x,functions,10240,15,10485760,1215390,432.4000000001397,409.1500000000233,456.3499999999767,349.69999999995343,860.6000000000931,409.19999999995343,467.39999999990687,267.79999999981374,253.45000000006985,302.1500000001397,196.20000000018626,437.30000000004657,255.0,295.3000000002794,152.8000000002794,151.69999999995343,153.40000000002328,144.0,419.30000000004657,150.89999999990687,153.39999999990687,122.58800000000002,116.5015,129.543,106.72599999999998,148.083,117.58117500000002,130.689,57.323,55.884,60.666999999999994,54.544000000000004,68.272,55.9,60.33999999999999,66.0,65.0,67.0,64.0,85.0,65.0,67.0,16.0,15.0,17.0,14.0,35.0,15.0,17.0,8.904857635498047,8.904544830322266,8.904993057250977,8.89748764038086,8.90521240234375,8.904823303222656,8.905109405517578,5.600000000093132,3.050000000046566,8.350000000093132,1.599999999627471,12.0,3.4000000001396984,8.300000000046566,3.199999999953434,2.0999999998603016,5.350000000093132,1.5,7.0,2.1000000000931323,5.600000000093132,2.4000000001396984,2.1000000000931323,3.150000000023283,1.1999999999534339,6.199999999953434,2.1000000000931323,3.300000000046566,50.0,50.0,66.60000000000002,49.89999999999998,66.70000000000005,50.0,66.60000000000002,16.799999999999955,16.700000000000045,16.799999999999955,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0
cold,local-4x,initialized,128,15,131072,15235,86.80000000004657,77.20000000006985,96.90000000002328,56.5,171.19999999995343,80.10000000009313,96.80000000004657,14.600000000093132,9.949999999953434,19.5,4.399999999906868,27.40000000037253,10.299999999813735,19.800000000046566,74.30000000004657,54.00000000023283,77.54999999993015,36.199999999953434,144.80000000004657,51.8000000002794,79.19999999995343,64.647,59.318,72.08650000000002,48.16200000000001,138.516,59.017,75.91300000000001,34.652,30.528,41.23349999999999,22.122000000000003,70.67,30.471999999999998,39.13542499999839,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.3940391540527344,0.3928565979003906,0.3940868377685547,0.391876220703125,0.4024238586425781,0.3937950134277344,0.3940849304199219,11.099999999627471,6.299999999930151,29.400000000023283,1.3999999999068677,64.69999999995343,6.699999999720603,31.300000000046566,2.199999999953434,1.5500000000465661,4.300000000046566,0.8000000000465661,70.0,1.6000000000931323,4.199999999953434,2.6000000000931323,2.300000000046566,3.0,1.3000000000465661,6.599999999627471,2.300000000046566,3.0,16.80000000000001,16.700000000000017,33.30000000000001,16.700000000000017,66.70000000000005,16.700000000000017,33.30000000000001,16.799999999999955,16.700000000000045,16.799999999999983,16.700000000000045,16.800000000000068,16.700000000000045,16.80000000000001,131372.0,131372.0,131372.0,131372.0,131372.0,131372.0,131372.0
cold,local-4x,initialized,512,15,524288,59657,193.60000000009313,178.8499999998603,204.65000000002328,153.30000000004657,215.6999999997206,179.0874999998603,205.30000000004657,16.399999999906868,13.999999999883585,21.5,8.699999999953434,34.5,13.699999999720603,18.600000000093132,170.10000000009313,152.45000000006985,184.84999999997672,137.5,195.79999999981374,156.30000000004657,185.9000000001397,125.081,116.5745,143.07399999999998,108.72,172.41500000000002,115.948,139.271,99.056,89.715,103.88550000000001,85.802,116.94600000000001,88.79100000000001,103.33300000000001,97.0,87.5,101.0,86.0,123.0,87.0,100.0,47.0,37.5,51.0,36.0,73.0,38.0,50.0,1.4189643859863281,1.4155654907226562,1.4194793701171875,1.4104118347167969,1.4212493896484375,1.4125556945800781,1.41949462890625,5.5,3.5999999998603016,7.200000000069849,2.300000000046566,12.400000000139698,3.6000000000931323,7.600000000093132,57.5,3.9999999998835847,75.5,1.4000000001396984,95.60000000009313,3.1999999997206032,76.10000000009313,2.7999999998137355,2.349999999976717,3.050000000046566,1.6000000000931323,5.699999999953434,2.3975000001315503,3.1000000000931323,83.39999999999998,66.75000000000003,91.70000000000002,66.60000000000002,116.70000000000002,66.80000000000001,100.0,16.700000000000045,16.700000000000045,16.799999999999983,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,524588.0,524588.0,524588.0,524588.0,524588.0,524588.0,524588.0
cold,local-4x,initialized,1024,15,1048576,118739,305.70000000018626,291.550000000163,332.9000000001397,261.60000000009313,343.89999999990687,290.4000000001397,335.10000000009313,26.800000000046566,22.500000000116415,30.599999999976717,9.199999999953434,68.69999999995343,24.300000000279397,29.934999999909852,274.1999999997206,257.75,293.80000000004657,233.3000000002794,322.69999999995343,256.5,299.30000000004657,217.85999999999999,213.81499999999997,221.66449999999998,203.44899999999998,240.00500000000002,211.70799999999997,221.70399999999998,173.402,170.925,182.9555,167.84199999999998,197.158,170.864,186.179,172.0,169.0,180.0,165.0,196.0,169.0,179.0,122.0,119.0,130.0,115.0,146.0,119.0,131.0,2.7209129333496094,2.7208213806152344,2.7211685180664062,2.7126197814941406,2.7220497131347656,2.7208213806152344,2.7211685180664062,6.0,3.650000000023283,10.499999999883585,2.5,41.699999999953434,3.0,9.599999999627471,6.100000000093132,3.7500000001164153,160.69999999995343,1.9000000001396984,186.09999999962747,3.4000000001396984,162.0,2.599999999627471,2.2500000001164153,2.799999999930151,1.6999999999534339,3.300000000046566,2.1000000000931323,2.8999999999068677,166.60000000000002,158.3,166.7,149.89999999999998,183.40000000000003,166.60000000000002,166.7,16.700000000000045,16.700000000000045,16.80000000000001,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0
cold,local-4x,initialized,2048,15,2097152,237021,524.1999999999534,504.5,533.0999999999767,465.19999999995343,600.3999999999069,499.0,537.1999999999534,43.800000000046566,30.20000000006985,53.199999999953434,15.0,81.80000000004657,36.5,54.800000000046566,477.10000000009313,456.39999999990687,493.70000000006985,416.5,572.2999999998137,447.0,489.0,399.31100000000004,392.8265,406.32150000000007,373.921,480.322,392.661,402.0517249999968,348.15000000000003,340.94100000000003,352.459,336.63699999999994,433.743,339.34600000000006,352.986,345.0,340.5,348.5,335.0,425.0,340.0,348.0,295.0,290.5,298.5,285.0,375.0,291.0,298.0,5.12042236328125,5.113912582397461,5.148530960083008,5.109493255615234,5.184856414794922,5.114349365234375,5.144169521331784,6.800000000046566,4.450000000069849,10.249999999883585,1.5,12.600000000093132,4.0,10.299999999813735,3.4000000001396984,2.049999999930151,4.499999999883585,1.4000000001396984,12.800000000046566,1.9000000001396984,4.699999999953434,2.7999999998137355,2.1499999999068677,3.3499999998603016,1.3000000000465661,5.0,2.0,3.1000000000931323,333.3,333.29999999999995,333.35,316.7,399.9,333.29999999999995,333.4,16.799999999999955,16.700000000000045,16.80000000000001,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0
cold,local-4x,initialized,5120,15,5242880,590760,1151.3999999999069,1131.7500000001164,1178.6000000000931,1093.5,1764.3000000000466,1130.3000000002794,1185.9000000003725,150.9000000001397,115.25000000011642,174.44999999995343,90.39999999990687,398.4000000001397,107.80000000004657,175.0,998.6000000000931,987.75,1015.1500000000233,972.5,1361.6999999999534,988.8999999999069,1013.6775000000885,915.2710000000001,900.757,921.6625,887.086,971.399,902.293,920.212,849.6,842.3675,859.306,833.449,884.769,841.8159999999999,862.417,849.0,841.5,851.5,836.0,879.0,842.0,853.0,799.0,791.5,801.5,786.0,829.0,791.0,803.0,13.279403686523438,13.26153564453125,13.446731567382812,13.257747650146484,13.448566436767578,13.260658264160156,13.446739196777344,7.600000000093132,4.850000000093132,9.74999999976717,2.199999999953434,24.699999999953434,4.600000000093132,10.299999999813735,3.3999999999068677,2.099999999976717,4.6999999998370185,1.3000000000465661,12.900000000139698,2.199999999953434,4.800000000046566,2.5,2.2499999998835847,2.900000000023283,2.0,4.400000000139698,2.2999999998137355,2.800000000046566,833.3000000000001,833.3,849.8999999999999,816.6999999999999,866.7,833.3,849.8999999999999,16.799999999999955,16.700000000000045,16.799999999999955,16.700000000000045,16.800000000000182,16.700000000000045,16.799999999999955,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0
cold,local-4x,initialized,10240,15,10485760,1179750,2254.7999999998137,2219.54999999993,2320.25,2165.5,2738.3000000000466,2219.399999999907,2288.5,316.60000000009313,299.45000000006985,337.85000000009313,266.69999999995343,370.20000000018626,294.70000000018626,347.9000000001397,1932.1000000000931,1891.9499999999534,2009.3999999999069,1879.0,2365.399999999907,1890.0999999998603,2028.0999999998603,1812.848,1772.815,1891.8005,1745.995,2208.737,1768.324,1869.392,1741.9989999999998,1695.312,1813.075,1685.2050000000002,2148.2099999999996,1695.105,1831.346,1739.0,1701.5,1820.5,1692.0,2148.0,1702.0,1839.0,1689.0,1651.5,1770.5,1642.0,2098.0,1651.0,1752.0,26.57019805908203,26.556039810180664,26.594467163085938,26.552200317382812,26.61147689819336,26.555953979492188,26.596176147460938,6.199999999720603,4.900000000023283,7.999999999883585,1.599999999627471,10.5,4.5,8.199999999720603,4.100000000093132,2.799999999930151,4.800000000046566,2.099999999627471,8.300000000046566,2.800000000046566,5.0,2.5,2.300000000046566,3.099999999976717,1.8000000000465661,4.300000000046566,2.300000000046566,2.7999999998137355,1716.6999999999998,1699.9,1816.6,1683.2999999999997,2133.2000000000003,1699.8999999999999,1799.9,16.700000000000273,16.700000000000273,16.800000000000182,16.700000000000273,16.800000000000182,16.700000000000273,16.800000000000182,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0
cold,network-4x,comment,0,15,101,105,98.89999999990687,96.19999999995343,101.44999999983702,93.20000000018626,122.60000000009313,95.69999999995343,101.69999999995343,89.29999999981374,87.19999999983702,92.05000000016298,85.6999999997206,98.69999999995343,87.1999999997206,91.9000000001397,4.899999999906868,4.200000000069849,5.599999999976717,2.8999999999068677,26.300000000046566,4.300000000046566,5.600000000093132,28.031,23.90849999999999,30.117000000000004,17.182000000000002,71.38499999999998,21.843999999999987,29.836000000000002,1.9020000000000001,1.3419999999999996,2.6215,1.0150000000000003,4.548000000000001,1.3949999999999996,2.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058330535888671875,0.055660247802734375,0.05838203430175781,0.050357818603515625,0.058673858642578125,0.0557708740234375,0.05838775634765625,4.100000000093132,3.1000000000931323,5.650000000023283,1.8000000000465661,11.199999999720603,3.300000000046566,5.600000000093132,2.1000000000931323,1.7000000000698492,3.0,1.0,3.699999999953434,1.5,2.8999999999068677,2.4000000001396984,2.300000000046566,2.949999999953434,1.7999999998137355,3.800000000046566,2.300000000046566,3.0,16.700000000000045,16.700000000000017,16.700000000000045,16.69999999999999,16.80000000000001,16.700000000000017,16.700000000000045,16.799999999999955,16.700000000000045,16.80000000000001,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,405.0,405.0,405.0,405.0,405.0,405.0,405.0
cold,network-4x,comment,128,15,131072,15657,128.39999999990687,126.25,132.05000000004657,121.69999999995343,139.80000000004657,127.0,132.10000000009313,119.29999999981374,117.40000000025611,120.5,113.4000000001397,129.89999999990687,117.40000000037253,120.19999999995343,5.199999999953434,4.699999999953434,6.650000000023283,3.8999999999068677,9.799999999813735,4.699999999953434,6.599999999860302,31.191999999999997,24.716000000000008,31.942499999999992,21.199999999999996,48.18699999999999,23.749000000000006,32.12699999999999,2.2630000000000012,1.6055,3.7620000000000005,1.2239999999999993,9.984,1.546,3.8590000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058567047119140625,0.05853271484375,0.05859565734863281,0.050579071044921875,0.058635711669921875,0.05853271484375,0.05860137939453125,3.699999999953434,2.950000000069849,4.650000000139698,2.1000000000931323,9.100000000093132,3.4000000001396984,5.400000000139698,2.5,1.9500000000698492,3.050000000046566,1.099999999627471,3.699999999953434,1.9000000001396984,3.1000000000931323,2.199999999953434,1.9000000001396984,2.4000000001396984,1.6999999997206032,3.300000000046566,1.9000000001396984,2.4000000001396984,16.700000000000045,16.69999999999999,16.75000000000003,16.69999999999999,16.80000000000001,16.69999999999999,16.80000000000001,16.799999999999955,16.700000000000045,16.80000000000001,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,15957.0,15957.0,15957.0,15957.0,15957.0,15957.0,15957.0
cold,network-4x,comment,512,15,524288,61453,225.80000000004657,224.44999999995343,230.80000000004657,217.39999999990687,250.5,223.89999999990687,233.5,213.09999999962747,211.0999999998603,217.80000000004657,209.0999999998603,233.5999999998603,210.89999999990687,218.39999999990687,8.099999999627471,7.099999999976717,10.149999999906868,4.699999999953434,16.0,7.1949999999546,11.399999999906868,31.12300000000001,28.6955,40.19299999999999,24.661,59.13699999999999,27.801999999999992,41.463999999999984,2.3369999999999997,1.362,2.8360000000000003,1.0540000000000003,5.589,1.526,2.8460000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05779266357421875,0.05724906921386719,0.058834075927734375,0.050937652587890625,0.059520721435546875,0.057231903076171875,0.05870819091796875,3.6999999997206032,3.200000000069849,6.049999999930151,1.6000000000931323,9.300000000046566,3.300000000046566,6.199999999720603,2.4000000001396984,2.0999999998603016,3.300000000046566,1.3000000000465661,6.400000000139698,2.0,3.5,2.699999999953434,2.4000000001396984,2.849999999976717,2.0,5.0,2.4000000001396984,2.9000000001396984,16.80000000000001,16.700000000000045,16.80000000000001,16.69999999999999,16.80000000000001,16.700000000000045,16.80000000000001,16.799999999999955,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,61753.0,61753.0,61753.0,61753.0,61753.0,61753.0,61753.0
cold,network-4x,comment,1024,15,1048576,122444,350.0,345.54999999993015,356.1500000000233,341.80000000004657,368.4000000001397,346.5,356.30000000004657,335.0,332.54999999993015,337.94999999995343,329.60000000009313,349.20000000018626,332.69999999995343,338.39999999990687,9.199999999720603,8.650000000023283,9.849999999976717,6.100000000093132,18.0,8.800000000046566,9.600000000093132,39.053999999999995,28.625999999999983,43.897999999999996,25.50899999999999,129.611,28.499999999999982,45.767,2.4409999999999994,1.4954999999999998,3.2095,1.0640000000000007,12.710999999999999,1.4919999999999993,3.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057369232177734375,0.05735015869140625,0.05906105041503906,0.0510406494140625,0.059955596923828125,0.057342529296875,0.05902862548828125,4.100000000093132,3.349999999976717,5.150000000023283,2.5,13.5,3.5,5.100000000093132,1.9000000001396984,1.4499999998370185,3.1999999997206032,1.1000000000931323,5.100000000093132,1.3000000000465661,3.2999999998137355,2.300000000046566,2.2499999998835847,2.6999999998370185,1.8000000000465661,3.6000000000931323,2.199999999953434,2.699999999953434,16.80000000000001,16.75,16.80000000000001,16.700000000000045,16.800000000000068,16.700000000000045,16.80000000000001,16.799999999999955,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,122744.0,122744.0,122744.0,122744.0,122744.0,122744.0,122744.0
cold,network-4x,comment,2048,15,2097152,244328,604.5999999998603,597.2999999999302,611.2999999999302,590.6000000000931,670.0999999998603,597.0,609.7999999998137,587.0,577.4499999999534,588.6000000000931,574.5,628.9000000001397,577.0,588.6000000000931,14.699999999953434,13.25,16.600000000093132,11.199999999953434,40.0999999998603,13.0,16.5,54.943000000000005,45.753499999999995,57.49749999999999,33.86,117.32700000000001,47.328125000000036,58.046,3.346,2.577000000000001,4.343,2.2600000000000002,5.579000000000001,2.4400000000000013,4.244999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059234619140625,0.05908393859863281,0.06009674072265625,0.057399749755859375,0.060214996337890625,0.059047698974609375,0.06012725830078125,4.2999999998137355,3.300000000046566,6.149999999906868,2.699999999953434,15.400000000139698,3.0,5.2999999998137355,2.300000000046566,1.75,2.800000000046566,1.099999999627471,4.699999999720603,1.8000000000465661,3.199999999953434,2.2999999998137355,2.0,2.849999999976717,1.5,4.800000000046566,2.0,3.0,16.80000000000001,16.799999999999955,16.80000000000004,16.700000000000045,16.800000000000068,16.799999999999955,16.80000000000001,16.700000000000045,16.700000000000045,16.799999999999955,16.700000000000045,16.800000000000182,16.700000000000045,16.799999999999955,244628.0,244628.0,244628.0,244628.0,244628.0,244628.0,244628.0
cold,network-4x,comment,5120,15,5242880,608583,1351.1999999999534,1342.4000000000233,1363.1500000000233,1326.6000000000931,1393.1999999999534,1341.0,1360.3999999999069,1307.8000000000466,1302.25,1314.8500000000931,1298.7000000001863,1326.5999999998603,1301.7000000001863,1319.6000000000931,36.39999999990687,30.95000000006985,42.59999999997672,26.299999999813735,78.19999999995343,32.9000000001397,40.89999999990687,74.475,60.434000000000005,76.76650000000001,49.42399999999999,101.814,59.358,76.22000000000001,5.946,4.8580000000000005,8.606,2.515,14.218000000000002,4.0969999999999995,9.137999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061168670654296875,0.05983161926269531,0.06146812438964844,0.053253173828125,0.0623931884765625,0.059886932373046875,0.061458587646484375,3.1000000000931323,2.5999999998603016,3.6000000000931323,1.6999999999534339,4.400000000139698,2.599999999627471,3.4000000001396984,2.699999999953434,2.0999999998603016,3.200000000069849,1.6999999997206032,4.399999999906868,2.0,3.1050000000918954,2.800000000046566,2.1999999998370185,3.050000000046566,1.6999999999534339,3.6000000000931323,2.1999999997206032,3.199999999953434,16.80000000000001,16.799999999999955,16.800000000000125,16.799999999999955,33.40000000000009,16.799999999999955,16.800000000000068,16.799999999999955,16.700000000000045,16.799999999999955,16.700000000000045,16.800000000000182,16.700000000000045,16.799999999999955,608883.0,608883.0,608883.0,608883.0,608883.0,608883.0,608883.0
cold,network-4x,comment,10240,15,10485760,1215401,2613.5,2603.79999999993,2623.8499999999767,2588.4000000001397,2664.899999999907,2604.399999999907,2624.3000000000466,2527.0999999998603,2519.70000000007,2535.0999999999767,2518.1999999999534,2596.1999999997206,2520.100000000093,2531.899999999907,81.5,70.15000000002328,85.19999999995343,57.60000000009313,103.60000000009313,70.70000000018626,85.80000000004657,104.524,96.60299999999998,113.2855,86.889,156.52900000000002,97.64799999999998,116.31899999999999,11.158,7.7765,14.378,6.352999999999999,21.659000000000002,7.945,13.738,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.06377792358398438,0.062347412109375,0.06449508666992188,0.0618896484375,0.06600189208984375,0.062347412109375,0.06465911865234375,3.9000000001396984,3.199999999953434,4.950000000069849,2.599999999627471,7.300000000046566,3.199999999953434,5.0,2.800000000046566,2.1000000000931323,3.6000000000931323,1.6000000000931323,5.300000000046566,2.1000000000931323,3.6000000000931323,2.6000000000931323,2.349999999976717,3.0,2.2999999998137355,3.6000000000931323,2.3999999999068677,3.0,33.40000000000009,33.30000000000018,49.950000000000045,16.800000000000182,66.79999999999973,33.30000000000018,49.90000000000009,16.700000000000273,16.700000000000273,16.800000000000182,16.700000000000273,16.800000000000182,16.700000000000273,16.800000000000182,1215701.0,1215701.0,1215701.0,1215701.0,1215701.0,1215701.0,1215701.0
cold,network-4x,functions,128,15,131072,15648,128.30000000004657,125.5,133.75,120.8000000002794,214.80000000004657,127.0,133.60000000009313,117.4000000001397,115.04999999993015,120.49999999976717,113.80000000004657,146.80000000004657,115.19999999995343,120.39999999990687,7.400000000139698,6.149999999906868,8.25,3.400000000372529,56.39999999990687,6.099999999860302,8.0,28.58000000000001,22.489000000000004,32.3225,19.817999999999987,91.15499999999999,23.696999999999996,32.944999999999986,4.233,2.5745,5.156000000000001,0.7099999999999997,9.500000000000002,1.8540000000000005,5.5040000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17226791381835938,0.16528701782226562,0.17324256896972656,0.16489410400390625,0.17459487915039062,0.165252685546875,0.17324447631835938,3.699999999953434,3.450000000069849,4.900000000023283,2.9000000001396984,13.600000000093132,3.5,4.800000000046566,2.0,1.7999999999301508,3.050000000046566,1.1999999999534339,5.300000000046566,1.8000000000465661,3.300000000046566,2.5,2.349999999976717,2.700000000069849,1.8999999999068677,3.300000000046566,2.3999999999068677,2.800000000046566,16.700000000000045,16.700000000000003,16.80000000000001,16.69999999999999,16.80000000000001,16.69999999999999,16.80000000000001,16.799999999999955,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,15948.0,15948.0,15948.0,15948.0,15948.0,15948.0,15948.0
